"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.407345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.407845511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.408345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.408845511E2,-1.679879380E-3,4.581489484E-4,-1.527163113E-4
7.409345511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.409845511E2,-3.054326226E-4,1.679879380E-3,1.069014193E-3
7.410345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.410845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.411345511E2,1.985311974E-3,-7.635815418E-4,-1.527163113E-4
7.411845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.412345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.412845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.413345511E2,-1.527163084E-3,1.679879380E-3,-1.527163113E-4
7.413845511E2,-1.527163084E-3,1.679879380E-3,-1.527163113E-4
7.414345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.414845511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.415345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.415845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.416345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.416845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.417345511E2,7.635815418E-4,4.581489484E-4,-1.374446787E-3
7.417845511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.418345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.418845511E2,-1.527163084E-3,1.679879380E-3,1.069014193E-3
7.419345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.419845511E2,-4.581489484E-4,1.679879380E-3,-1.374446787E-3
7.420345511E2,-1.679879380E-3,4.581489484E-4,-1.527163113E-4
7.420845511E2,-1.527163084E-3,4.581489484E-4,1.069014193E-3
7.421345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.421845511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.422345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.422845511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.423345511E2,-3.054326226E-4,1.679879380E-3,1.069014193E-3
7.423845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.424345511E2,-1.679879380E-3,4.581489484E-4,-1.374446787E-3
7.424845511E2,-4.581489484E-4,1.679879380E-3,-1.527163113E-4
7.425345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.425845511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.426345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.426845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.427345511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.427845511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.428345511E2,7.635815418E-4,1.679879380E-3,-1.374446787E-3
7.428845511E2,7.635815418E-4,1.679879380E-3,-1.527163113E-4
7.429345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.429845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.430345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.430845511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.431345511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.431845511E2,7.635815418E-4,-1.985311974E-3,1.069014193E-3
7.432345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.432845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.433345511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.433845511E2,-1.527163084E-3,-7.635815418E-4,1.069014193E-3
7.434345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.434845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.435345511E2,-1.527163084E-3,-1.985311974E-3,-1.527163113E-4
7.435845511E2,-1.527163113E-4,1.679879380E-3,-1.527163113E-4
7.436345511E2,-3.054326226E-4,4.581489484E-4,-1.527163113E-4
7.436845511E2,9.162978968E-4,-7.635815418E-4,1.069014193E-3
7.437345511E2,9.162978968E-4,-7.635815418E-4,-1.527163113E-4
7.437845511E2,9.162978968E-4,-7.635815418E-4,-1.527163113E-4
7.438345511E2,-1.527163113E-4,4.581489484E-4,1.069014193E-3
7.438845511E2,-1.527163113E-4,1.679879380E-3,-1.527163113E-4
7.439345511E2,9.162978968E-4,4.581489484E-4,-1.374446787E-3
7.439845511E2,9.162978968E-4,4.581489484E-4,-1.374446787E-3
7.440345511E2,-1.527163084E-3,4.581489484E-4,-1.527163113E-4
7.440845511E2,-1.527163113E-4,1.679879380E-3,-1.527163113E-4
7.441345511E2,-3.054326226E-4,-7.635815418E-4,-1.527163113E-4
7.441845511E2,9.162978968E-4,4.581489484E-4,-1.527163113E-4
7.442345511E2,9.162978968E-4,4.581489484E-4,-1.527163113E-4
7.442845511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.443345511E2,-3.054326226E-4,-1.985311974E-3,-1.527163113E-4
7.443845511E2,9.162978968E-4,-1.985311974E-3,-1.527163113E-4
7.444345511E2,9.162978968E-4,4.581489484E-4,-1.527163113E-4
7.444845511E2,-3.054326226E-4,-7.635815418E-4,-1.527163113E-4
7.445345511E2,-3.054326226E-4,-1.985311974E-3,-1.527163113E-4
7.445845511E2,-1.527163084E-3,-7.635815418E-4,1.069014193E-3
7.446345511E2,-1.527163113E-4,1.679879380E-3,1.069014193E-3
7.446845511E2,-3.054326226E-4,-7.635815418E-4,1.069014193E-3
7.447345511E2,-3.054326226E-4,4.581489484E-4,-1.527163113E-4
7.447845511E2,2.138028387E-3,4.581489484E-4,-1.527163113E-4
7.448345511E2,-3.054326226E-4,4.581489484E-4,-1.374446787E-3
7.448845511E2,9.162978968E-4,4.581489484E-4,-1.527163113E-4
7.449345511E2,9.162978968E-4,-7.635815418E-4,-1.527163113E-4
7.449845511E2,-3.054326226E-4,-7.635815418E-4,-1.527163113E-4
7.450345511E2,9.162978968E-4,4.581489484E-4,-1.527163113E-4
7.450845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.451345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.451845511E2,7.635815418E-4,-1.985311974E-3,1.069014193E-3
7.452345511E2,-4.581489484E-4,1.679879380E-3,-1.527163113E-4
7.452845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.453345511E2,1.985311974E-3,4.581489484E-4,-1.527163113E-4
7.453845511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.454345511E2,-3.054326226E-4,1.679879380E-3,1.069014193E-3
7.454845511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.455345511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.455845511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.456345511E2,-3.054326226E-4,2.901609987E-3,-1.527163113E-4
7.456845511E2,-1.527163084E-3,4.581489484E-4,1.069014193E-3
7.457345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.457845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.458345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.458845511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.459345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.459845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.460345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.460845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.461345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.461845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.462345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.462845511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.463345511E2,-3.054326226E-4,1.679879380E-3,1.069014193E-3
7.463845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.464345511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.464845511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.465345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.465845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.466345511E2,-1.679879380E-3,-1.985311974E-3,1.069014193E-3
7.466845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.467345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.467845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.468345511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.468845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.469345511E2,7.635815418E-4,1.679879380E-3,-1.374446787E-3
7.469845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.470345511E2,7.635815418E-4,1.679879380E-3,-1.374446787E-3
7.470845511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.471345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.471845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.472345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.472845511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.473345511E2,-1.679879380E-3,-7.635815418E-4,-1.527163113E-4
7.473845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.474345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.474845511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.475345511E2,7.635815418E-4,-3.207042580E-3,-1.374446787E-3
7.475845511E2,1.985311974E-3,-7.635815418E-4,1.069014193E-3
7.476345511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.476845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.477345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.477845511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.478345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.478845511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.479345511E2,7.635815418E-4,4.581489484E-4,1.069014193E-3
7.479845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.480345511E2,7.635815418E-4,-7.635815418E-4,-1.374446787E-3
7.480845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.481345511E2,7.635815418E-4,1.679879380E-3,-1.527163113E-4
7.481845511E2,7.635815418E-4,-3.207042580E-3,-1.527163113E-4
7.482345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.482845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.483345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.483845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.484345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.484845511E2,-4.581489484E-4,1.679879380E-3,-1.374446787E-3
7.485345511E2,7.635815418E-4,-7.635815418E-4,-1.374446787E-3
7.485845511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.486345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.486845511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.487345511E2,-3.054326226E-4,-7.635815418E-4,2.290744567E-3
7.487845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.488345511E2,-1.527163084E-3,2.901609987E-3,1.069014193E-3
7.488845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.489345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.489845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.490345511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.490845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.491345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.491845511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.492345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.492845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.493345511E2,-1.527163084E-3,2.901609987E-3,-1.527163113E-4
7.493845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.494345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.494845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.495345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.495845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.496345511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.496845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.497345511E2,-4.581489484E-4,1.679879380E-3,-1.374446787E-3
7.497845511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.498345511E2,-4.581489484E-4,-3.207042580E-3,-1.527163113E-4
7.498845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.499345511E2,-1.527163084E-3,4.581489484E-4,-1.527163113E-4
7.499845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.500345511E2,7.635815418E-4,1.679879380E-3,-1.527163113E-4
7.500845511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.501345511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.501845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.502345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.502845511E2,7.635815418E-4,4.581489484E-4,-1.374446787E-3
7.503345511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.503845511E2,-3.054326226E-4,2.901609987E-3,-1.527163113E-4
7.504345511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.504845511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.505345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.505845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.506345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.506845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.507345511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.507845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.508345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.508845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.509345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.509845511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.510345511E2,7.635815418E-4,-1.985311974E-3,-1.374446787E-3
7.510845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.511345511E2,9.162978968E-4,1.679879380E-3,1.069014193E-3
7.511845511E2,1.985311974E-3,4.581489484E-4,-1.527163113E-4
7.512345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.512845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.513345511E2,1.985311974E-3,1.679879380E-3,-1.527163113E-4
7.513845511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.514345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.514845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.515345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.515845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.516345511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.516845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.517345511E2,7.635815418E-4,1.679879380E-3,-1.527163113E-4
7.517845511E2,9.162978968E-4,1.679879380E-3,1.069014193E-3
7.518345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.518845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.519345511E2,-1.679879380E-3,-7.635815418E-4,-1.527163113E-4
7.519845511E2,-1.679879380E-3,-7.635815418E-4,-1.527163113E-4
7.520345511E2,1.985311974E-3,-7.635815418E-4,-1.374446787E-3
7.520845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.521345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.521845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.522345511E2,7.635815418E-4,4.581489484E-4,-1.374446787E-3
7.522845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.523345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.523845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.524345511E2,-1.527163084E-3,1.679879380E-3,-1.527163113E-4
7.524845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.525345511E2,7.635815418E-4,-7.635815418E-4,-1.374446787E-3
7.525845511E2,-1.679879380E-3,4.581489484E-4,-1.527163113E-4
7.526345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.526845511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.527345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.527845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.528345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.528845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.529345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.529845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.530345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.530845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.531345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.531845511E2,1.985311974E-3,4.581489484E-4,-1.527163113E-4
7.532345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.532845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.533345511E2,1.985311974E-3,4.581489484E-4,-1.374446787E-3
7.533845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.534345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.534845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.535345511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.535845511E2,-1.679879380E-3,-1.985311974E-3,1.069014193E-3
7.536345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.536845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.537345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.537845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.538345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.538845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.539345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.539845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.540345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.540845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.541345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.541845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.542345511E2,-3.054326226E-4,2.901609987E-3,-1.527163113E-4
7.542845511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.543345511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.543845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.544345511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.544845511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.545345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.545845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.546345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.546845511E2,-1.527163084E-3,4.581489484E-4,-1.527163113E-4
7.547345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.547845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.548345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.548845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.549345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.549845511E2,7.635815418E-4,-7.635815418E-4,1.069014193E-3
7.550345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.550845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.551345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.551845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.552345511E2,7.635815418E-4,4.581489484E-4,-1.374446787E-3
7.552845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.553345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.553845511E2,-4.581489484E-4,-3.207042580E-3,-1.527163113E-4
7.554345511E2,-3.054326226E-4,1.679879380E-3,1.069014193E-3
7.554845511E2,1.985311974E-3,-7.635815418E-4,-1.527163113E-4
7.555345511E2,-4.581489484E-4,4.581489484E-4,-1.374446787E-3
7.555845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.556345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.556845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.557345511E2,-1.527163084E-3,4.581489484E-4,-1.527163113E-4
7.557845511E2,7.635815418E-4,-7.635815418E-4,-1.527163113E-4
7.558345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.558845511E2,-1.679879380E-3,-7.635815418E-4,-1.527163113E-4
7.559345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.559845511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.560345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.560845511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.561345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.561845511E2,-1.527163084E-3,4.581489484E-4,1.069014193E-3
7.562345511E2,7.635815418E-4,1.679879380E-3,-1.527163113E-4
7.562845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.563345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.563845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.564345511E2,-4.581489484E-4,-7.635815418E-4,1.069014193E-3
7.564845511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.565345511E2,1.985311974E-3,4.581489484E-4,1.069014193E-3
7.565845511E2,7.635815418E-4,-7.635815418E-4,-1.374446787E-3
7.566345511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.566845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.567345511E2,-3.054326226E-4,1.679879380E-3,-1.527163113E-4
7.567845511E2,-3.054326226E-4,4.581489484E-4,1.069014193E-3
7.568345511E2,7.635815418E-4,4.581489484E-4,-1.374446787E-3
7.568845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.569345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.569845511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.570345511E2,-1.527163084E-3,1.679879380E-3,-1.527163113E-4
7.570845511E2,-1.679879380E-3,-7.635815418E-4,-1.527163113E-4
7.571345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.571845511E2,-4.581489484E-4,-1.985311974E-3,1.069014193E-3
7.572345511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.572845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.573345511E2,7.635815418E-4,-1.985311974E-3,-1.527163113E-4
7.573845511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.574345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.574845511E2,-4.581489484E-4,-1.985311974E-3,-1.527163113E-4
7.575345511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.575845511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.576345511E2,-4.581489484E-4,-7.635815418E-4,-1.374446787E-3
7.576845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.577345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.577845511E2,-1.527163084E-3,4.581489484E-4,-1.527163113E-4
7.578345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.578845511E2,-1.679879380E-3,4.581489484E-4,-1.374446787E-3
7.579345511E2,-4.581489484E-4,4.581489484E-4,-1.527163113E-4
7.579845511E2,-4.581489484E-4,-7.635815418E-4,-1.527163113E-4
7.580345511E2,7.635815418E-4,-1.985311974E-3,-1.374446787E-3
7.580845511E2,9.162978968E-4,4.581489484E-4,1.069014193E-3
7.581345511E2,7.635815418E-4,4.581489484E-4,-1.527163113E-4
7.581845511E2,-1.679879380E-3,4.581489484E-4,-1.374446787E-3
